CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Customer_Segment,Cluster,Customer_Cluster
CUST028072,902,1,152.34,2,1,1,211,4,At Risk,1,Inactive Customers
CUST028073,181,5,1652.8300000000002,4,5,3,453,12,Loyal Customers,0,Regular Customers
CUST028074,372,2,3852.6800000000003,4,3,5,435,12,Loyal Customers,0,Regular Customers
CUST028075,747,1,415.2,2,1,1,211,4,At Risk,2,Occasional Customers
CUST028076,560,2,1024.44,3,3,2,332,8,Potential Loyalists,2,Occasional Customers
CUST028077,1026,1,1645.63,2,1,3,213,6,At Risk,1,Inactive Customers
CUST028079,388,1,656.2,4,1,1,411,6,At Risk,2,Occasional Customers
CUST028080,1002,1,1460.71,2,1,3,213,6,At Risk,1,Inactive Customers
CUST028081,706,3,2092.37,2,4,3,243,9,Potential Loyalists,0,Regular Customers
CUST028082,165,4,4308.96,5,5,5,555,15,Champions,3,High Value Customers
CUST028083,547,2,385.14,3,3,1,331,7,Potential Loyalists,2,Occasional Customers
CUST028084,1724,1,344.19,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST028085,281,1,451.62,4,1,1,411,6,At Risk,2,Occasional Customers
CUST028087,708,2,2720.68,2,3,4,234,9,Potential Loyalists,0,Regular Customers
CUST028088,4,2,1038.1999999999998,5,3,2,532,10,Loyal Customers,2,Occasional Customers
CUST028089,70,2,3286.26,5,3,4,534,12,Loyal Customers,0,Regular Customers
CUST028090,1481,1,496.3,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST028091,62,4,4405.91,5,5,5,555,15,Champions,3,High Value Customers
CUST028092,265,4,3708.08,4,5,5,455,14,Champions,3,High Value Customers
CUST028093,1151,1,1244.58,1,1,2,112,4,At Risk,1,Inactive Customers
CUST028094,963,1,1030.77,2,1,2,212,5,At Risk,1,Inactive Customers
CUST028095,576,2,2798.2400000000002,3,3,4,334,10,Loyal Customers,0,Regular Customers
CUST028096,7,4,4082.6899999999996,5,5,5,555,15,Champions,3,High Value Customers
CUST028097,495,2,2110.08,3,3,3,333,9,Potential Loyalists,2,Occasional Customers
CUST028099,165,3,2030.15,5,4,3,543,12,Loyal Customers,0,Regular Customers
CUST028100,1119,3,3605.27,1,4,5,145,10,Loyal Customers,0,Regular Customers
CUST028101,970,3,1258.1,2,4,2,242,8,Potential Loyalists,1,Inactive Customers
CUST028102,153,2,279.84999999999997,5,3,1,531,9,Potential Loyalists,2,Occasional Customers
CUST028103,679,3,2713.87,2,4,4,244,10,Loyal Customers,0,Regular Customers
CUST028104,366,1,73.42,4,1,1,411,6,At Risk,2,Occasional Customers
CUST028107,458,1,177.7,3,1,1,311,5,At Risk,2,Occasional Customers
CUST028108,502,3,2438.08,3,4,4,344,11,Loyal Customers,0,Regular Customers
CUST028109,720,1,250.53,2,1,1,211,4,At Risk,2,Occasional Customers
CUST028110,1736,1,2992.82,1,1,4,114,6,At Risk,1,Inactive Customers
CUST028111,144,3,3260.44,5,4,4,544,13,Champions,0,Regular Customers
CUST028113,542,1,646.23,3,1,1,311,5,At Risk,2,Occasional Customers
CUST028114,618,2,1190.98,3,3,2,332,8,Potential Loyalists,2,Occasional Customers
CUST028116,237,1,43.36,4,1,1,411,6,At Risk,2,Occasional Customers
CUST028117,906,2,1494.8899999999999,2,3,3,233,8,Potential Loyalists,1,Inactive Customers
CUST028118,1741,1,524.4,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST028119,654,4,4519.29,3,5,5,355,13,Champions,3,High Value Customers
CUST028121,178,6,5456.25,4,5,5,455,14,Champions,3,High Value Customers
CUST028122,850,1,1774.98,2,1,3,213,6,At Risk,1,Inactive Customers
CUST028123,530,6,4104.62,3,5,5,355,13,Champions,3,High Value Customers
CUST028124,152,2,918.29,5,3,2,532,10,Loyal Customers,2,Occasional Customers
CUST028125,5,4,3288.09,5,5,4,554,14,Champions,0,Regular Customers
CUST028126,424,2,1974.27,3,3,3,333,9,Potential Loyalists,2,Occasional Customers
CUST028127,263,1,2403.46,4,1,4,414,9,Potential Loyalists,2,Occasional Customers
CUST028128,592,2,2107.25,3,3,3,333,9,Potential Loyalists,2,Occasional Customers
CUST028129,376,3,2192.65,4,4,3,443,11,Loyal Customers,0,Regular Customers
CUST028130,1774,1,419.04,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST028131,1,1,460.65,5,1,1,511,7,Potential Loyalists,2,Occasional Customers
CUST028132,366,1,988.19,4,1,2,412,7,Potential Loyalists,2,Occasional Customers
CUST028133,1124,1,686.11,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST028135,1042,2,1364.27,2,3,2,232,7,Potential Loyalists,1,Inactive Customers
CUST028136,561,4,1763.1599999999999,3,5,3,353,11,Loyal Customers,0,Regular Customers
CUST028137,856,2,2774.3199999999997,2,3,4,234,9,Potential Loyalists,0,Regular Customers
CUST028138,771,1,1184.21,2,1,2,212,5,At Risk,2,Occasional Customers
CUST028139,221,2,1225.6599999999999,4,3,2,432,9,Potential Loyalists,2,Occasional Customers
CUST028140,14,3,1352.08,5,4,2,542,11,Loyal Customers,0,Regular Customers
CUST028141,274,2,1087.35,4,3,2,432,9,Potential Loyalists,2,Occasional Customers
CUST028142,189,2,2170.4700000000003,4,3,3,433,10,Loyal Customers,2,Occasional Customers
CUST028143,221,4,4839.4400000000005,4,5,5,455,14,Champions,3,High Value Customers
CUST028144,216,2,4855.17,4,3,5,435,12,Loyal Customers,0,Regular Customers
CUST028145,1633,1,555.59,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST028146,223,1,808.09,4,1,2,412,7,Potential Loyalists,2,Occasional Customers
CUST028147,1521,2,2003.9,1,3,3,133,7,Potential Loyalists,1,Inactive Customers
CUST028148,349,1,1313.99,4,1,2,412,7,Potential Loyalists,2,Occasional Customers
CUST028149,10,2,1241.54,5,3,2,532,10,Loyal Customers,2,Occasional Customers
CUST028150,3,4,1994.44,5,5,3,553,13,Champions,0,Regular Customers
CUST028151,69,1,835.64,5,1,2,512,8,Potential Loyalists,2,Occasional Customers
CUST028152,92,2,1514.03,5,3,3,533,11,Loyal Customers,2,Occasional Customers
CUST028153,281,3,982.6399999999999,4,4,2,442,10,Loyal Customers,0,Regular Customers
CUST028154,459,3,4594.14,3,4,5,345,12,Loyal Customers,0,Regular Customers
CUST028155,17,3,1184.63,5,4,2,542,11,Loyal Customers,0,Regular Customers
CUST028156,416,1,1320.06,3,1,2,312,6,At Risk,2,Occasional Customers
CUST028157,320,4,2081.65,4,5,3,453,12,Loyal Customers,0,Regular Customers
CUST028158,35,3,911.62,5,4,2,542,11,Loyal Customers,2,Occasional Customers
CUST028159,282,1,249.85,4,1,1,411,6,At Risk,2,Occasional Customers
CUST028160,275,1,1218.13,4,1,2,412,7,Potential Loyalists,2,Occasional Customers
CUST028161,750,2,3735.83,2,3,5,235,10,Loyal Customers,0,Regular Customers
CUST028162,999,1,127.61,2,1,1,211,4,At Risk,1,Inactive Customers
CUST028163,80,2,335.15,5,3,1,531,9,Potential Loyalists,2,Occasional Customers
CUST028164,1232,1,817.83,1,1,2,112,4,At Risk,1,Inactive Customers
CUST028165,1414,1,296.4,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST028166,1335,2,3558.42,1,3,5,135,9,Potential Loyalists,1,Inactive Customers
CUST028167,309,4,2593.6200000000003,4,5,4,454,13,Champions,0,Regular Customers
CUST028168,929,1,493.1,2,1,1,211,4,At Risk,1,Inactive Customers
CUST028169,932,1,1346.07,2,1,2,212,5,At Risk,1,Inactive Customers
CUST028171,708,3,2109.7799999999997,2,4,3,243,9,Potential Loyalists,0,Regular Customers
CUST028172,716,2,660.55,2,3,1,231,6,At Risk,2,Occasional Customers
CUST028173,5,1,2111.77,5,1,3,513,9,Potential Loyalists,2,Occasional Customers
CUST028176,841,1,1190.61,2,1,2,212,5,At Risk,1,Inactive Customers
CUST028178,1427,1,1290.55,1,1,2,112,4,At Risk,1,Inactive Customers
CUST028179,68,1,1307.83,5,1,2,512,8,Potential Loyalists,2,Occasional Customers
CUST028180,261,5,2949.33,4,5,4,454,13,Champions,3,High Value Customers
CUST028181,1039,2,584.73,2,3,1,231,6,At Risk,1,Inactive Customers
CUST028182,1157,1,743.5,1,1,2,112,4,At Risk,1,Inactive Customers
CUST028183,149,2,773.67,5,3,2,532,10,Loyal Customers,2,Occasional Customers
CUST028184,1228,3,3249.62,1,4,4,144,9,Potential Loyalists,0,Regular Customers
CUST028185,1730,1,29.3,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST028186,403,6,6657.65,3,5,5,355,13,Champions,3,High Value Customers
CUST028188,277,4,4516.96,4,5,5,455,14,Champions,3,High Value Customers
CUST028189,257,2,578.26,4,3,1,431,8,Potential Loyalists,2,Occasional Customers
CUST028190,374,2,2235.32,4,3,4,434,11,Loyal Customers,2,Occasional Customers
CUST028191,216,3,2267.06,4,4,4,444,12,Loyal Customers,0,Regular Customers
CUST028192,1011,1,1094.78,2,1,2,212,5,At Risk,1,Inactive Customers
CUST028193,1631,1,127.66,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST028194,25,1,2155.57,5,1,3,513,9,Potential Loyalists,2,Occasional Customers
CUST028195,225,2,520.8199999999999,4,3,1,431,8,Potential Loyalists,2,Occasional Customers
CUST028196,608,1,705.11,3,1,2,312,6,At Risk,2,Occasional Customers
CUST028198,791,1,2425.34,2,1,4,214,7,Potential Loyalists,2,Occasional Customers
CUST028199,804,2,2171.27,2,3,3,233,8,Potential Loyalists,2,Occasional Customers
CUST028200,542,2,1069.69,3,3,2,332,8,Potential Loyalists,2,Occasional Customers
CUST028201,705,2,1917.63,2,3,3,233,8,Potential Loyalists,2,Occasional Customers
CUST028202,83,1,1527.24,5,1,3,513,9,Potential Loyalists,2,Occasional Customers
CUST028203,89,4,4838.11,5,5,5,555,15,Champions,3,High Value Customers
CUST028204,614,1,2361.98,3,1,4,314,8,Potential Loyalists,2,Occasional Customers
CUST028205,1418,1,969.13,1,1,2,112,4,At Risk,1,Inactive Customers
CUST028206,1365,1,804.94,1,1,2,112,4,At Risk,1,Inactive Customers
CUST028207,922,2,1037.15,2,3,2,232,7,Potential Loyalists,1,Inactive Customers
CUST028208,560,3,3088.6,3,4,4,344,11,Loyal Customers,0,Regular Customers
CUST028209,645,2,663.16,3,3,1,331,7,Potential Loyalists,2,Occasional Customers
CUST028210,1368,1,441.69,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST028211,228,6,4286.25,4,5,5,455,14,Champions,3,High Value Customers
CUST028212,253,3,3438.2,4,4,5,445,13,Champions,0,Regular Customers
CUST028213,290,3,3211.9399999999996,4,4,4,444,12,Loyal Customers,0,Regular Customers
CUST028214,725,1,544.73,2,1,1,211,4,At Risk,2,Occasional Customers
CUST028215,515,2,3105.6099999999997,3,3,4,334,10,Loyal Customers,0,Regular Customers
CUST028216,962,2,660.5,2,3,1,231,6,At Risk,1,Inactive Customers
CUST028217,201,2,557.02,4,3,1,431,8,Potential Loyalists,2,Occasional Customers
CUST028218,406,2,2861.21,3,3,4,334,10,Loyal Customers,0,Regular Customers
CUST028219,152,4,3925.49,5,5,5,555,15,Champions,3,High Value Customers
CUST028220,1210,1,88.39,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST028221,671,2,2291.54,2,3,4,234,9,Potential Loyalists,0,Regular Customers
CUST028222,268,4,4652.73,4,5,5,455,14,Champions,3,High Value Customers
CUST028224,994,2,2381.2999999999997,2,3,4,234,9,Potential Loyalists,1,Inactive Customers
CUST028225,1330,1,776.95,1,1,2,112,4,At Risk,1,Inactive Customers
CUST028226,623,1,1483.32,3,1,3,313,7,Potential Loyalists,2,Occasional Customers
CUST028227,1701,1,1576.14,1,1,3,113,5,At Risk,1,Inactive Customers
CUST028228,382,2,179.53,4,3,1,431,8,Potential Loyalists,2,Occasional Customers
CUST028230,378,2,2689.73,4,3,4,434,11,Loyal Customers,0,Regular Customers
CUST028231,249,2,681.6800000000001,4,3,1,431,8,Potential Loyalists,2,Occasional Customers
CUST028233,725,2,3730.8399999999997,2,3,5,235,10,Loyal Customers,0,Regular Customers
CUST028234,128,6,2732.74,5,5,4,554,14,Champions,3,High Value Customers
CUST028235,357,1,2157.61,4,1,3,413,8,Potential Loyalists,2,Occasional Customers
CUST028236,729,2,1389.65,2,3,2,232,7,Potential Loyalists,2,Occasional Customers
CUST028237,693,3,3344.37,2,4,5,245,11,Loyal Customers,0,Regular Customers
CUST028238,166,2,2713.34,5,3,4,534,12,Loyal Customers,0,Regular Customers
CUST028239,482,2,2423.99,3,3,4,334,10,Loyal Customers,0,Regular Customers
CUST028240,175,4,2198.38,5,5,3,553,13,Champions,0,Regular Customers
CUST028241,374,4,2482.16,4,5,4,454,13,Champions,0,Regular Customers
CUST028242,552,3,2924.6,3,4,4,344,11,Loyal Customers,0,Regular Customers
CUST028243,610,4,4844.69,3,5,5,355,13,Champions,3,High Value Customers
CUST028244,863,2,1827.98,2,3,3,233,8,Potential Loyalists,1,Inactive Customers
CUST028245,292,4,2637.2799999999997,4,5,4,454,13,Champions,0,Regular Customers
CUST028246,5,2,1233.22,5,3,2,532,10,Loyal Customers,2,Occasional Customers
CUST028247,622,1,283.8,3,1,1,311,5,At Risk,2,Occasional Customers
CUST028248,558,2,1800.6599999999999,3,3,3,333,9,Potential Loyalists,2,Occasional Customers
CUST028249,162,1,2076.37,5,1,3,513,9,Potential Loyalists,2,Occasional Customers
CUST028250,877,2,1745.97,2,3,3,233,8,Potential Loyalists,1,Inactive Customers
CUST028251,181,4,6529.110000000001,4,5,5,455,14,Champions,3,High Value Customers
CUST028252,480,2,1557.08,3,3,3,333,9,Potential Loyalists,2,Occasional Customers
CUST028253,160,4,3857.95,5,5,5,555,15,Champions,3,High Value Customers
CUST028254,371,3,3193.04,4,4,4,444,12,Loyal Customers,0,Regular Customers
CUST028256,507,3,3394.96,3,4,5,345,12,Loyal Customers,0,Regular Customers
CUST028257,1092,1,543.2,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST028258,497,5,5007.47,3,5,5,355,13,Champions,3,High Value Customers
CUST028259,701,1,949.28,2,1,2,212,5,At Risk,2,Occasional Customers
CUST028260,524,2,2638.9900000000002,3,3,4,334,10,Loyal Customers,0,Regular Customers
CUST028261,11,1,2084.35,5,1,3,513,9,Potential Loyalists,2,Occasional Customers
CUST028262,1079,1,19.65,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST028263,535,3,3477.5699999999997,3,4,5,345,12,Loyal Customers,0,Regular Customers
CUST028265,740,2,641.89,2,3,1,231,6,At Risk,2,Occasional Customers
CUST028266,274,3,4447.9800000000005,4,4,5,445,13,Champions,0,Regular Customers
CUST028267,294,3,6921.51,4,4,5,445,13,Champions,3,High Value Customers
CUST028269,537,1,669.5,3,1,1,311,5,At Risk,2,Occasional Customers
CUST028270,59,2,1485.38,5,3,3,533,11,Loyal Customers,2,Occasional Customers
CUST028272,516,4,5626.41,3,5,5,355,13,Champions,3,High Value Customers
CUST028275,194,3,2244.23,4,4,4,444,12,Loyal Customers,0,Regular Customers
CUST028276,1610,1,1116.54,1,1,2,112,4,At Risk,1,Inactive Customers
CUST028277,75,3,995.79,5,4,2,542,11,Loyal Customers,2,Occasional Customers
CUST028278,285,1,498.08,4,1,1,411,6,At Risk,2,Occasional Customers
CUST028282,1347,1,182.45,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST028284,229,3,5254.35,4,4,5,445,13,Champions,3,High Value Customers
CUST028285,111,5,3055.56,5,5,4,554,14,Champions,3,High Value Customers
CUST028287,297,3,1783.92,4,4,3,443,11,Loyal Customers,0,Regular Customers
CUST028288,31,3,1161.8999999999999,5,4,2,542,11,Loyal Customers,0,Regular Customers
CUST028289,713,4,1698.84,2,5,3,253,10,Loyal Customers,0,Regular Customers
CUST028290,502,1,1934.45,3,1,3,313,7,Potential Loyalists,2,Occasional Customers
CUST028292,1217,1,1876.3,1,1,3,113,5,At Risk,1,Inactive Customers
CUST028293,1657,1,1577.83,1,1,3,113,5,At Risk,1,Inactive Customers
CUST028295,63,1,172.59,5,1,1,511,7,Potential Loyalists,2,Occasional Customers
CUST028297,549,2,1159.04,3,3,2,332,8,Potential Loyalists,2,Occasional Customers
CUST028298,302,2,2504.8599999999997,4,3,4,434,11,Loyal Customers,0,Regular Customers
CUST028299,604,3,2512.44,3,4,4,344,11,Loyal Customers,0,Regular Customers
CUST028300,102,3,1680.47,5,4,3,543,12,Loyal Customers,0,Regular Customers
CUST028301,261,5,6616.34,4,5,5,455,14,Champions,3,High Value Customers
CUST028302,424,1,421.84,3,1,1,311,5,At Risk,2,Occasional Customers
CUST028303,813,5,5774.82,2,5,5,255,12,Loyal Customers,3,High Value Customers
CUST028304,1359,2,2566.2200000000003,1,3,4,134,8,Potential Loyalists,1,Inactive Customers
CUST028305,434,2,737.99,3,3,2,332,8,Potential Loyalists,2,Occasional Customers
CUST028306,901,2,1603.16,2,3,3,233,8,Potential Loyalists,1,Inactive Customers
CUST028307,1283,1,556.3,1,1,1,111,3,Lost Customers,1,Inactive Customers
CUST028308,19,2,3589.34,5,3,5,535,13,Champions,0,Regular Customers
CUST028310,274,1,580.35,4,1,1,411,6,At Risk,2,Occasional Customers
CUST028311,1186,1,1284.54,1,1,2,112,4,At Risk,1,Inactive Customers
CUST028313,106,2,1256.29,5,3,2,532,10,Loyal Customers,2,Occasional Customers
CUST028314,158,2,3019.8199999999997,5,3,4,534,12,Loyal Customers,0,Regular Customers
CUST028315,927,2,2683.8900000000003,2,3,4,234,9,Potential Loyalists,1,Inactive Customers
CUST028317,585,3,2091.95,3,4,3,343,10,Loyal Customers,0,Regular Customers
CUST028318,855,3,1987.15,2,4,3,243,9,Potential Loyalists,0,Regular Customers
CUST028319,90,4,6029.86,5,5,5,555,15,Champions,3,High Value Customers
CUST028323,1495,1,914.5,1,1,2,112,4,At Risk,1,Inactive Customers
CUST028324,317,1,836.93,4,1,2,412,7,Potential Loyalists,2,Occasional Customers
CUST028325,462,3,2298.25,3,4,4,344,11,Loyal Customers,0,Regular Customers
CUST028327,126,2,996.61,5,3,2,532,10,Loyal Customers,2,Occasional Customers
CUST028329,508,1,369.01,3,1,1,311,5,At Risk,2,Occasional Customers
CUST028330,423,1,976.09,3,1,2,312,6,At Risk,2,Occasional Customers
CUST028332,245,1,600.72,4,1,1,411,6,At Risk,2,Occasional Customers
CUST028333,391,2,1306.1799999999998,3,3,2,332,8,Potential Loyalists,2,Occasional Customers
CUST028334,52,3,5133.03,5,4,5,545,14,Champions,3,High Value Customers
CUST028335,357,3,2488.6000000000004,4,4,4,444,12,Loyal Customers,0,Regular Customers
CUST028336,18,3,4821.62,5,4,5,545,14,Champions,3,High Value Customers
CUST028337,274,2,1426.5700000000002,4,3,3,433,10,Loyal Customers,2,Occasional Customers
CUST028338,160,1,1161.44,5,1,2,512,8,Potential Loyalists,2,Occasional Customers
CUST028339,516,2,653.61,3,3,1,331,7,Potential Loyalists,2,Occasional Customers
CUST028340,460,4,2547.12,3,5,4,354,12,Loyal Customers,0,Regular Customers
CUST028341,925,1,1603.78,2,1,3,213,6,At Risk,1,Inactive Customers
CUST028342,324,1,1627.58,4,1,3,413,8,Potential Loyalists,2,Occasional Customers
CUST028343,248,2,1108.52,4,3,2,432,9,Potential Loyalists,2,Occasional Customers
CUST028344,620,3,3593.9800000000005,3,4,5,345,12,Loyal Customers,0,Regular Customers
CUST028345,747,2,1213.1,2,3,2,232,7,Potential Loyalists,2,Occasional Customers
CUST028346,5,4,4358.6900000000005,5,5,5,555,15,Champions,3,High Value Customers
CUST028349,1404,1,952.59,1,1,2,112,4,At Risk,1,Inactive Customers
CUST028350,971,2,2992.42,2,3,4,234,9,Potential Loyalists,1,Inactive Customers
CUST028351,257,1,1908.76,4,1,3,413,8,Potential Loyalists,2,Occasional Customers
CUST028352,549,1,481.35,3,1,1,311,5,At Risk,2,Occasional Customers
CUST028354,975,5,3713.63,2,5,5,255,12,Loyal Customers,3,High Value Customers
CUST028355,203,1,898.23,4,1,2,412,7,Potential Loyalists,2,Occasional Customers
CUST028357,1276,2,1817.8600000000001,1,3,3,133,7,Potential Loyalists,1,Inactive Customers
CUST028358,483,3,2132.12,3,4,3,343,10,Loyal Customers,0,Regular Customers
CUST028359,743,2,2208.4,2,3,3,233,8,Potential Loyalists,2,Occasional Customers
CUST028361,17,4,2481.5200000000004,5,5,4,554,14,Champions,0,Regular Customers
CUST028362,206,5,3446.44,4,5,5,455,14,Champions,3,High Value Customers
CUST028363,1067,2,2372.71,2,3,4,234,9,Potential Loyalists,1,Inactive Customers
CUST028364,814,2,4872.87,2,3,5,235,10,Loyal Customers,0,Regular Customers
CUST028365,362,2,1328.3,4,3,2,432,9,Potential Loyalists,2,Occasional Customers
CUST028366,276,4,3716.79,4,5,5,455,14,Champions,3,High Value Customers
CUST028368,1212,1,3017.08,1,1,4,114,6,At Risk,1,Inactive Customers
CUST028370,839,4,2066.8900000000003,2,5,3,253,10,Loyal Customers,0,Regular Customers
CUST028371,953,2,2556.04,2,3,4,234,9,Potential Loyalists,1,Inactive Customers
CUST028372,307,3,1633.39,4,4,3,443,11,Loyal Customers,0,Regular Customers
CUST028373,699,2,4673.16,2,3,5,235,10,Loyal Customers,0,Regular Customers
CUST028374,330,3,1927.98,4,4,3,443,11,Loyal Customers,0,Regular Customers
CUST028375,159,1,984.79,5,1,2,512,8,Potential Loyalists,2,Occasional Customers
CUST028376,853,3,4288.23,2,4,5,245,11,Loyal Customers,0,Regular Customers
CUST028377,305,3,2617.09,4,4,4,444,12,Loyal Customers,0,Regular Customers
CUST028378,877,4,4222.24,2,5,5,255,12,Loyal Customers,3,High Value Customers
CUST028379,47,5,4023.43,5,5,5,555,15,Champions,3,High Value Customers
CUST028380,556,2,1079.42,3,3,2,332,8,Potential Loyalists,2,Occasional Customers
CUST028381,422,2,1164.12,3,3,2,332,8,Potential Loyalists,2,Occasional Customers
CUST028383,353,6,4713.719999999999,4,5,5,455,14,Champions,3,High Value Customers
CUST028384,863,2,235.45000000000002,2,3,1,231,6,At Risk,1,Inactive Customers
CUST028385,462,1,667.42,3,1,1,311,5,At Risk,2,Occasional Customers
CUST028387,178,1,770.82,4,1,2,412,7,Potential Loyalists,2,Occasional Customers
CUST028388,1266,2,1887.3400000000001,1,3,3,133,7,Potential Loyalists,1,Inactive Customers
CUST028389,1112,3,2712.64,1,4,4,144,9,Potential Loyalists,0,Regular Customers
CUST028390,411,2,2178.63,3,3,3,333,9,Potential Loyalists,2,Occasional Customers
CUST028391,217,4,4420.09,4,5,5,455,14,Champions,3,High Value Customers
